file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\Users\maaik\PycharmProjects\OssMetricScraping\h2o-2\h2oai-h2o-2-be350f3\src\main\java\water\api\AUC.java,water.api.AUC,class,16,24,8,16,34,6,0,35,14,0.8666666,0.0,0.0,9,1,6,0,2,1,9,0,0,0,10,3,8,0,0,2,2,0,20,164,11,3,16,1,14,19,12,17,5,18,3,0,4,0,114,1,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\h2o-2\h2oai-h2o-2-be350f3\src\main\java\jsr166y\LinkedTransferQueue.java,jsr166y.LinkedTransferQueue,class,6,9,3,6,178,3,0,52,652,0.94054884,0.0,0.0,41,3,23,14,0,4,28,0,2,0,16,13,0,14,0,2,13,0,20,486,53,19,87,3,28,6,34,90,5,63,7,1,2,0,450,1,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\h2o-2\h2oai-h2o-2-be350f3\h2o-cookbook\src\test\java\cookbook\groupedaverage\GroupedAverage.java,cookbook.groupedaverage.GroupedAverage$groupFilter,innerclass,1,1,0,1,1,2,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\h2o-2\h2oai-h2o-2-be350f3\src\main\java\water\api\Cloud.java,water.api.Cloud$MyAryBuilder,innerclass,5,5,0,5,1,2,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,6,1,0,0,0,0,0,0,1,0,1,0,0,0,0,16,10,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\h2o-2\h2oai-h2o-2-be350f3\src\main\java\hex\Layer.java,hex.Layer$Rectifier,innerclass,3,3,0,3,14,3,0,8,6,0.0,0.0,0.0,4,0,2,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,1,31,0,4,2,0,1,0,14,14,6,8,3,0,0,0,28,9,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\h2o-2\h2oai-h2o-2-be350f3\src\main\java\hex\deeplearning\Neurons.java,hex.deeplearning.Neurons$Output,innerclass,1,1,0,1,3,2,0,0,3,0.0,0.0,0.0,3,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1033,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\h2o-2\h2oai-h2o-2-be350f3\src\main\java\water\nbhm\NonBlockingHashMap.java,water.nbhm.NonBlockingHashMap$Prime,innerclass,1,1,0,1,3,1,0,0,0,0.0,0.0,0.0,2,1,0,0,0,2,2,0,0,0,1,0,0,0,0,1,1,0,0,9,1,0,0,0,1,0,0,1,0,1,0,0,0,0,5,26,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\h2o-2\h2oai-h2o-2-be350f3\src\main\java\hex\KMeans2.java,hex.KMeans2$KMeans2Progress,innerclass,7,7,0,7,2,3,0,3,1,1.0,0.0,0.0,2,1,1,0,1,0,2,0,0,0,2,2,1,0,0,1,1,0,1,10,2,0,0,0,0,0,1,1,0,2,0,0,0,0,27,9,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\h2o-2\h2oai-h2o-2-be350f3\src\main\java\hex\pca\PCAScore.java,hex.pca.PCAScore$PCAScoreTask,innerclass,7,7,0,7,5,3,0,3,0,0.16666667,0.0,0.0,2,0,1,0,1,0,2,0,0,0,3,0,0,0,0,3,3,0,0,21,0,3,1,0,0,0,4,10,1,8,2,0,0,0,23,9,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\h2o-2\h2oai-h2o-2-be350f3\h2o-cookbook\src\test\java\cookbook\FillNAsWithMeanDemo03.java,cookbook.FillNAsWithMeanDemo03$FillNasWithMean,innerclass,4,4,0,4,5,2,0,3,0,0.0,0.0,0.0,2,0,1,0,0,1,2,0,0,0,1,0,0,0,0,1,1,0,0,18,0,2,0,0,0,0,2,3,0,3,3,0,0,0,11,9,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\h2o-2\h2oai-h2o-2-be350f3\src\main\java\hex\NeuralNet.java,hex.NeuralNet$Errors,innerclass,3,3,0,3,1,2,0,1,0,0.6666667,NaN,NaN,1,0,1,0,0,0,1,0,0,0,9,2,8,0,0,1,1,0,3,14,1,0,0,0,1,13,3,4,2,9,0,0,0,0,39,9,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\h2o-2\h2oai-h2o-2-be350f3\src\main\java\water\AbstractBuildVersion.java,water.AbstractBuildVersion,class,1,6,5,1,9,1,0,4,28,0.875,0.0,0.0,8,0,8,0,0,0,8,6,0,0,1,1,1,0,0,0,0,0,0,42,2,0,0,1,0,6,1,4,1,3,1,1,0,0,34,1025,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\h2o-2\h2oai-h2o-2-be350f3\hadoop\src\main\java\water\hadoop\h2odriver.java,water.hadoop.h2odriver$CtrlCHandler,innerclass,0,0,0,0,7,2,0,4,0,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,1,32,1,1,0,1,0,3,3,6,0,3,3,0,0,0,42,0,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\h2o-2\h2oai-h2o-2-be350f3\src\main\java\jsr166y\CountedCompleter.java,jsr166y.CountedCompleter,class,3,90,87,3,32,2,10,13,97,0.84210527,0.0,0.0,19,1,12,1,5,1,19,1,10,0,5,3,0,3,0,2,3,0,3,105,10,3,4,3,6,2,4,20,2,12,3,1,0,0,454,1025,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\h2o-2\h2oai-h2o-2-be350f3\src\main\java\water\api\RequestArguments.java,water.api.RequestArguments$H2OKey,innerclass,3,3,0,3,10,4,0,2,18,0.625,0.0,0.0,8,0,5,0,3,0,8,0,0,0,2,0,1,1,0,0,2,0,0,33,3,0,0,0,0,3,0,4,1,2,1,0,0,0,26,1,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\h2o-2\h2oai-h2o-2-be350f3\src\test\java\hex\GLMRandomTest.java,hex.GLMRandomTest$Long,innerclass,3,3,0,3,1,3,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,9,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\h2o-2\h2oai-h2o-2-be350f3\src\test\java\water\fvec\C4FChunkTest.java,water.fvec.C4FChunkTest,class,7,7,0,7,11,2,0,14,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,44,0,8,1,0,0,1,31,12,15,11,3,0,0,0,24,1,1
C:\Users\maaik\PycharmProjects\OssMetricScraping\h2o-2\h2oai-h2o-2-be350f3\src\main\java\water\parser\PMMLParser.java,water.parser.PMMLParser$LessThan,innerclass,2,2,0,2,9,3,0,7,10,0.0,0.0,0.0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,20,6,0,1,0,0,2,1,1,1,1,1,0,0,0,23,9,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\h2o-2\h2oai-h2o-2-be350f3\src\main\java\water\Scope.java,water.Scope,class,3,10,7,3,11,1,0,10,4,0.4,0.0,0.0,5,5,5,0,0,0,5,0,0,0,2,1,0,2,0,0,2,0,1,30,4,1,3,0,0,0,2,4,0,4,1,1,0,0,12,1,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\h2o-2\h2oai-h2o-2-be350f3\src\main\java\water\fvec\createInteractions.java,water.fvec.createInteractions$createInteractionDomain,innerclass,5,5,0,5,13,2,0,8,0,0.33333334,0.0,0.0,3,0,3,0,0,0,3,0,0,0,2,0,0,2,0,0,1,0,0,45,0,2,6,0,5,0,5,12,2,8,3,0,0,0,27,10,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\h2o-2\h2oai-h2o-2-be350f3\src\test\java\hex\JobArgsTest.java,hex.JobArgsTest$FailTestJobAsync,innerclass,2,2,0,2,1,9,0,0,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\h2o-2\h2oai-h2o-2-be350f3\src\main\java\water\exec\ASTOp.java,water.exec.ASTDiv,class,3,5,2,3,4,5,0,0,6,0.0,0.0,0.0,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,14,3,0,0,0,0,1,0,0,1,0,0,0,0,0,11,0,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\h2o-2\h2oai-h2o-2-be350f3\src\main\java\hex\gapstat\GapStatisticModelView.java,hex.gapstat.GapStatisticModelView,class,10,12,2,10,4,3,0,5,4,0.8125,0.0,0.0,4,2,3,0,1,0,4,0,0,0,4,2,1,0,0,3,1,0,1,25,4,0,0,0,0,8,1,2,1,4,0,0,1,0,40,1,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\h2o-2\h2oai-h2o-2-be350f3\src\main\java\water\H2O.java,water.H2O$Cleaner,innerclass,9,9,0,9,49,2,0,34,8,0.79999995,0.0,0.0,5,2,2,0,0,3,5,0,0,0,4,2,1,2,0,1,1,0,8,182,4,2,11,1,15,17,16,42,17,26,5,0,1,0,73,9,4
C:\Users\maaik\PycharmProjects\OssMetricScraping\h2o-2\h2oai-h2o-2-be350f3\src\main\java\water\ModelMetrics.java,water.ModelMetrics,class,17,20,3,17,12,2,0,21,0,0.75,0.0,0.0,8,4,8,0,0,0,8,0,0,0,9,2,8,0,0,1,1,0,8,55,9,0,3,0,0,19,4,22,6,16,1,0,0,0,82,17,3
C:\Users\maaik\PycharmProjects\OssMetricScraping\h2o-2\h2oai-h2o-2-be350f3\src\main\java\water\DKV.java,water.DKV,class,10,105,95,10,46,1,0,22,78,0.0,0.0,0.0,13,13,13,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,13,77,18,5,20,0,2,2,1,10,1,8,4,0,0,0,55,1025,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\h2o-2\h2oai-h2o-2-be350f3\src\main\java\water\api\HitRatio.java,water.api.HitRatio$actualVecSelect,innerclass,1,1,0,1,1,2,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\h2o-2\h2oai-h2o-2-be350f3\src\main\java\water\api\SaveModel.java,water.api.SaveModel,class,13,18,5,13,31,3,0,32,3,0.7142858,0.0,0.0,6,0,1,4,1,0,2,0,0,0,7,3,1,1,0,5,2,0,1,116,2,5,2,2,3,18,4,28,6,24,3,0,0,0,93,1,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\h2o-2\h2oai-h2o-2-be350f3\src\main\java\water\persist\Persist.java,water.persist.Persist,class,11,21,10,11,67,1,4,34,227,0.90909094,0.0,0.0,22,11,13,5,0,4,18,6,1,0,2,2,2,0,0,0,2,0,21,204,14,5,7,1,16,17,48,58,28,25,3,1,0,0,119,1025,1
C:\Users\maaik\PycharmProjects\OssMetricScraping\h2o-2\h2oai-h2o-2-be350f3\src\main\java\water\deploy\Cloud.java,water.deploy.Cloud$CloudParams,innerclass,0,0,0,0,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,8,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\h2o-2\h2oai-h2o-2-be350f3\src\main\java\water\parser\PMMLParser.java,water.parser.PMMLParser$CompoundPredicate,innerclass,5,5,0,5,7,2,0,5,4,0.5,0.0,0.0,5,1,5,0,0,0,5,0,0,0,1,0,0,0,0,1,0,0,0,35,6,0,0,0,0,8,0,0,0,2,1,0,0,0,21,1033,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\h2o-2\h2oai-h2o-2-be350f3\src\main\java\water\util\IndentingAppender.java,water.util.IndentingAppender,class,1,2,1,1,16,1,0,10,19,0.7,0.0,0.0,10,0,9,1,0,0,9,0,0,0,4,0,0,4,0,0,2,0,0,53,6,2,1,0,2,1,4,8,0,6,2,0,0,0,32,1,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\h2o-2\h2oai-h2o-2-be350f3\src\main\java\hex\gbm\DTree.java,hex.gbm.DTree$TreeModel$TreeModelType,enum,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\h2o-2\h2oai-h2o-2-be350f3\src\main\java\water\api\Parse.java,water.api.Parse$PSetup,innerclass,2,2,0,2,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,3,0,0,0,0,3,3,0,0,10,0,0,0,0,0,0,0,3,0,3,0,0,0,0,9,12,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\h2o-2\h2oai-h2o-2-be350f3\src\main\java\water\Lockable.java,water.Lockable$UnlockSafe,innerclass,3,3,0,3,3,3,0,2,0,0.0,0.0,0.0,2,0,1,0,0,1,2,0,0,0,1,0,0,0,0,1,1,0,0,10,1,0,0,0,0,0,0,1,0,1,1,0,0,0,11,2,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\h2o-2\h2oai-h2o-2-be350f3\src\main\java\water\MemoryManager.java,water.MemoryManager$HeapUsageMonitor,innerclass,1,1,0,1,11,1,0,15,0,0.33333334,0.0,0.0,2,0,1,0,0,1,2,0,0,0,3,0,1,0,0,2,0,0,5,41,0,2,2,1,5,0,5,10,5,6,4,0,0,0,109,10,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\h2o-2\h2oai-h2o-2-be350f3\src\main\java\water\api\Upload.java,water.api.Upload,class,3,3,0,3,1,17,0,0,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,19,0,0,1,0,0,0,1,0,40,1,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\h2o-2\h2oai-h2o-2-be350f3\src\main\java\water\UDPDropTest.java,water.UDPDropTest$UDPPing,innerclass,6,6,0,6,10,2,0,8,1,0.6,0.0,0.0,6,0,6,0,0,0,6,0,0,2,5,0,0,0,0,5,1,0,3,40,3,1,0,0,0,1,3,15,0,9,1,0,0,0,34,10,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\h2o-2\h2oai-h2o-2-be350f3\src\test\java\water\fvec\C2ChunkTest.java,water.fvec.C2ChunkTest,class,7,7,0,7,12,2,0,17,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,38,0,9,3,0,0,0,26,14,17,13,2,0,0,0,16,1,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\h2o-2\h2oai-h2o-2-be350f3\src\main\java\water\fvec\C4SChunk.java,water.fvec.C4SChunk,class,5,7,2,5,23,3,0,16,9,0.51785713,0.0,0.0,14,0,4,0,3,7,14,0,3,0,4,2,1,1,0,2,2,0,1,77,15,1,5,0,15,2,20,20,26,12,2,0,0,0,60,1,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\h2o-2\h2oai-h2o-2-be350f3\src\main\java\hex\gbm\GBM.java,hex.gbm.GBM$GBMLeafNode,innerclass,3,3,0,3,4,4,0,2,6,0.0,0.0,0.0,4,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,1,15,2,0,0,0,0,0,1,0,0,0,0,0,0,0,16,8,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\h2o-2\h2oai-h2o-2-be350f3\src\main\java\hex\singlenoderf\Data.java,hex.singlenoderf.Data,class,15,29,14,15,73,1,1,40,254,0.8484849,0.0,0.0,33,1,24,4,5,0,29,0,14,0,4,0,0,0,1,3,2,0,0,332,29,20,14,0,5,1,35,97,9,76,5,0,3,0,130,1,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\h2o-2\h2oai-h2o-2-be350f3\src\main\java\hex\Trainer.java,hex.Trainer$Direct,innerclass,6,6,0,6,13,3,0,6,9,0.6666667,0.0,0.0,6,0,6,0,0,0,6,0,0,0,3,0,0,0,0,3,0,0,1,48,2,2,2,1,2,0,3,6,1,6,2,2,0,0,33,9,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\h2o-2\h2oai-h2o-2-be350f3\src\main\java\water\parser\CustomParser.java,water.parser.CustomParser$PSetupGuess,innerclass,4,4,0,4,8,2,0,3,0,0.6875,0.0,0.0,4,0,4,0,0,0,4,0,1,0,8,0,8,0,0,0,5,0,0,29,5,0,1,0,0,3,1,6,3,8,2,0,0,0,40,9,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\h2o-2\h2oai-h2o-2-be350f3\src\main\java\water\api\GainsLiftTable.java,water.api.GainsLiftTable$GainsTask,innerclass,6,6,0,6,22,2,0,6,3,0.5476191,0.0,0.0,7,0,6,0,0,1,7,0,3,0,6,0,0,6,0,0,2,0,1,57,3,5,5,0,3,1,16,19,6,14,3,0,0,0,34,10,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\h2o-2\h2oai-h2o-2-be350f3\src\main\java\water\api\Parse.java,water.api.Parse$Preview,innerclass,2,2,0,2,26,3,0,8,21,0.0,0.0,0.0,7,0,0,0,6,1,7,0,0,0,0,0,0,0,0,0,0,0,0,67,7,5,7,0,0,40,10,13,12,12,3,0,0,0,62,1,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\h2o-2\h2oai-h2o-2-be350f3\src\main\java\hex\Trainer.java,hex.Trainer$NodeDescent,innerclass,8,8,0,8,26,6,0,12,0,0.46153846,0.0,0.0,3,0,0,0,0,3,3,0,0,0,13,0,0,0,0,13,0,0,2,129,2,9,11,0,2,0,19,49,8,28,5,0,1,0,40,8,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\h2o-2\h2oai-h2o-2-be350f3\src\main\java\jsr166y\LinkedTransferQueue.java,jsr166y.LinkedTransferQueue$Anonymous1,anonymous,1,1,0,1,1,1,0,3,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,1,0,1,0,1,0,0,0,0,5,-1,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\h2o-2\h2oai-h2o-2-be350f3\src\main\java\water\exec\ASTOp.java,water.exec.ASTTanh,class,3,5,2,3,3,6,0,1,3,0.0,0.0,0.0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,1,11,3,0,0,0,0,1,0,0,0,0,0,0,0,0,11,0,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\h2o-2\h2oai-h2o-2-be350f3\src\main\java\hex\glm\GLM2.java,hex.glm.GLM2$IterationInfo,innerclass,4,4,0,4,8,2,0,1,0,0.125,0.0,0.0,2,0,1,0,0,1,2,0,0,0,4,0,0,2,0,2,3,0,0,24,2,2,4,0,1,1,4,10,5,8,2,0,0,0,23,10,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\h2o-2\h2oai-h2o-2-be350f3\hadoop\src\main\java\water\hadoop\h2odriver.java,water.hadoop.h2odriver,class,15,18,3,15,153,8,0,81,71,0.8656465,0.0,0.0,14,5,4,6,0,4,8,0,0,0,42,35,0,0,0,42,3,0,70,840,13,8,19,6,33,243,56,144,33,95,4,0,6,0,442,1,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\h2o-2\h2oai-h2o-2-be350f3\src\main\java\water\exec\ASTOp.java,water.exec.ASTRunif$Anonymous13,anonymous,1,1,0,1,2,1,0,3,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,2,1,2,1,0,0,0,7,-1,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\h2o-2\h2oai-h2o-2-be350f3\src\main\java\water\api\Timeline.java,water.api.Timeline$EventTableBuilder,innerclass,7,7,0,7,3,3,0,3,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,9,0,1,1,1,1,0,0,0,30,10,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\h2o-2\h2oai-h2o-2-be350f3\src\main\java\hex\gbm\DRealHistogram.java,hex.gbm.DRealHistogram$Anonymous1,anonymous,0,0,0,0,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,-1,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\h2o-2\h2oai-h2o-2-be350f3\src\main\java\water\FJPacket.java,water.FJPacket,class,4,4,0,4,5,4,0,9,0,0.41666666,0.0,0.0,4,0,3,0,0,1,4,0,0,0,3,1,0,1,0,2,2,0,0,24,2,0,0,0,0,1,1,3,1,3,1,0,0,0,69,0,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\h2o-2\h2oai-h2o-2-be350f3\src\main\java\water\api\RequestBuilders.java,water.api.RequestBuilders,class,20,25,5,20,20,42,1,30,2,0.71666664,0.0,0.0,4,0,0,0,4,0,4,0,0,0,15,15,9,5,0,1,15,0,2,653,5,1,6,0,1,84,4,30,15,28,2,2,20,0,576,1,0
C:\Users\maaik\PycharmProjects\OssMetricScraping\h2o-2\h2oai-h2o-2-be350f3\src\main\java\hex\Trainer.java,hex.Trainer,class,6,19,13,6,5,19,8,0,10,0.0,0.0,0.0,5,0,4,0,0,1,5,3,0,0,0,0,0,0,0,0,0,0,0,530,0,0,0,0,0,0,0,0,0,0,0,0,10,0,12,1025,0
